part_id,name,price,available
apple-repair-parts,Charging Port Flex Cable for iPad Air 2 - Black,$2.99,True
apple-repair-parts,Digitizer Frame for iPad 3 / 4 - White,$0.99,True
apple-repair-parts,Audio Jack Flex Cable for iPad Air / iPad 5 / iPad 6 - White,$2.99,True
apple-repair-parts,Ear Speaker for iPhone 6S Plus,$0.99,True
apple-repair-parts,Adhesive (Display) for iPhone 7 - Black,$0.99,True
apple-repair-parts,LCD Assembly for iPod Touch 4th Gen - White,$18.99,True
apple-repair-parts,Home Button Flex for iPhone 7 / 7+ / 8 / 8+ / SE2 - Silver (Non-Functioning Cosmetic),$2.99,True
apple-repair-parts,Loud Speaker for iPhone X,$0.99,True
apple-repair-parts,Ear Speaker for iPhone 6 / 6 Plus,$0.99,True
apple-repair-parts,"Rear Camera for iPad Air 2 / iPad 5 / iPad 6 / iPad Mini 4 / iPad Pro 12.9"" 1st Gen",$3.99,True
apple-repair-parts,Home Button Spacing Ring for iPad Air - Black,$0.99,True
apple-repair-parts,Charging Port Flex Cable for iPad Air 2 - White,$2.99,True
apple-repair-parts,Power and Volume Flex with Mounting Brackets for iPhone 7,$2.99,True
apple-repair-parts,Back Glass for iPhone 5S / SE (Generic) - White,$1.99,True
apple-repair-parts,Home Button Flex for iPhone 6S / 6S Plus- Gold (No Touch ID),$1.99,True
apple-repair-parts,"Fashion Style Case for iPhone 7 (4.7"") - Pink",$1.99,True
apple-repair-parts,Home Button Flex for iPhone 6 / 6 Plus - Gold (No Touch ID),$1.99,True
apple-repair-parts,Rear Camera Lens with Bezel for iPhone 6 / 6S - Space Gray,$0.99,True
apple-repair-parts,Loud Speaker for iPhone 7,$0.99,True
apple-repair-parts,Home Button for iPad Air - Black,$0.99,True
apple-repair-parts,Home Button Flex for iPhone 7 / 7+ / 8 / 8+ / SE2 - Gold (Non-Functioning Cosmetic),$2.99,True
apple-repair-parts,Screw Set for iPhone 8 / SE2,$0.99,True
apple-repair-parts,Adhesive (Display) for iPhone 7 - White,$0.99,True
apple-repair-parts,Ear Speaker for iPhone 6S,$0.99,True
apple-repair-parts,Home Button Gasket for iPad Air 2 / Mini 4 / iPad 5 / iPad 6,$0.99,False
apple-repair-parts,Adhesive (Display) for iPhone 6S - White,$0.99,True
apple-repair-parts,Adhesive (Display) for iPhone 7 Plus - Black,$0.99,True
apple-repair-parts,Magsafe Charger for MacBook Air (45W) (L Connector) (Through Mid 2011) (Generic),$15.99,False
apple-repair-parts,Home Button Flex for iPhone 6S / 6S Plus - Rose Gold (No Touch ID),$1.99,True
apple-repair-parts,Fashion Style Case for iPhone X - Black,$1.99,True
apple-repair-parts,"Home Button Flex Cable for iPad Pro 9.7"" - Black (No Touch ID)",$1.99,True
apple-repair-parts,WiFi Antenna for iPad Air ,$1.99,True
apple-repair-parts,Adhesive (Display) for iPhone 6S - Black,$0.99,True
apple-repair-parts,Adhesive (Glass) for iPad Air,$0.99,True
apple-repair-parts,Adhesive (Display) for iPhone 7 Plus - White,$0.99,True
apple-repair-parts,Power and Volume Flex with Mounting Brackets for iPhone 7 Plus,$3.99,True
apple-repair-parts,Loud Speaker for iPhone 6S Plus,$0.99,True
apple-repair-parts,Loud Speaker for iPhone 6 Plus,$0.99,True
apple-repair-parts,Power and Volume Flex Cable for iPad Air / iPad Mini,$1.99,True
apple-repair-parts,Home Button Bracket for iPad Air 2,$0.99,True
apple-repair-parts,Rear Camera Lens with Bezel for iPhone 6 Plus / 6S Plus - Space Gray,$0.99,True
apple-repair-parts,Adhesive (Battery) for iPhone 7,$0.99,True
apple-repair-parts,Loud Speaker for iPhone 5S / SE,$0.99,True
apple-repair-parts,Screw Set for iPhone 6S,$0.99,True
apple-repair-parts,Loud Speaker for iPhone 6,$0.99,True
apple-repair-parts,Screw Set for iPhone 6S Plus,$0.99,True
apple-repair-parts,Power Flex with Mounting Bracket for iPhone 6S Plus,$1.99,True
apple-repair-parts,Screw Set for iPhone X,$0.99,True
apple-repair-parts,Power Flex with Brackets for iPhone X,$3.99,True
apple-repair-parts,WiFi Antenna for iPhone 6,$0.99,True
apple-repair-parts,Precut Adhesive for Apple Watch - 42mm,$0.99,True
apple-repair-parts,Volume Flex with Brackets for iPhone 6,$1.99,True
apple-repair-parts,Power Flex with Brackets for iPhone 6 Plus,$1.99,True
apple-repair-parts,Home Button Flex Cable for iPad Mini 4 - Black (No Touch ID),$1.99,True
apple-repair-parts,Home Button for iPad Air - White,$0.99,True
apple-repair-parts,Rear Camera Lens with Bezel for iPhone 6 / 6S - Silver,$0.99,True
apple-repair-parts,Adhesive (Display) for iPhone 8 Plus - White,$0.99,True
apple-repair-parts,Volume Flex with Mounting Brackets for iPhone 6S Plus,$0.99,True
apple-repair-parts,Home Button Spacing Ring for iPad Air - White,$0.99,True
apple-repair-parts,Adhesive (Display) for iPhone 8 Plus - Black,$0.99,True
apple-repair-parts,"Fashion Style Case for iPhone 8 Plus (5.5"") - Black",$1.99,True
apple-repair-parts,Fashion Style Case for iPhone 8 / iPhone SE2 - Black,$1.99,True
apple-repair-parts,Fashion Style Case for iPhone X - Blue,$1.99,True
apple-repair-parts,Home Button Flex Cable for iPad Mini 3 - Silver (No Touch ID),$1.99,True
apple-repair-parts,"Home Button Flex Cable for iPad Pro 9.7"" - Silver (No Touch ID)",$1.99,True
apple-repair-parts,LCD and Digitizer Tester Flex for iPhone 7 Plus,$2.99,True
apple-repair-parts,"Charging Port Flex Cable for iPad Pro 9.7"" - Silver",$3.99,True
apple-repair-parts,Antenna Flex (Connected Behind Vibrate Motor) for iPhone 6S Plus,$1.99,True
apple-repair-parts,Screw Set for iPhone 6,$0.99,True
apple-repair-parts,WiFi Antenna for iPhone 7,$0.99,True
apple-repair-parts,Audio Jack Flex with Board for iPad 3 / 4 (4G),$14.99,True
apple-repair-parts,Front Camera for iPad 4,$1.99,True
apple-repair-parts,Fashion Style Case for iPhone X - Pink,$1.99,True
apple-repair-parts,Rear Camera Lens with Bezel for iPhone 6 Plus / 6S Plus - Gold,$0.99,True
apple-repair-parts,Cellular Left and Right Antenna Set for iPad Mini / Mini 2,$1.99,True
apple-repair-parts,Power and Volume Flex with Mounting Brackets for iPhone 8 Plus,$4.99,True
apple-repair-parts,Home Button Flex Cable for iPad Air 2 - Gold (No Touch ID),$1.99,True
apple-repair-parts,Tempered Glass for iPhone X (Back Side) (NO Retail Packaging),$0.99,True
apple-repair-parts,Charging Port Flex Cable for iPad Mini - Black,$1.99,True
apple-repair-parts,Adhesive (Display) for iPhone 6S Plus - White,$0.99,True
apple-repair-parts,Wireless Charging Coil for iPhone X,$4.99,True
apple-repair-parts,Curved (3D) Tempered Glass for iPhone X (NO Retail Packaging) - Black,$3.99,False
apple-repair-parts,Adhesive (Display) for iPhone 6S Plus - Black,$0.99,True
apple-repair-parts,"Fashion Style Case for iPhone 8 Plus (5.5"") - Blue",$1.99,True
apple-repair-parts,Home Button Flex Cable for iPad Mini 4 - Silver (No Touch ID),$1.99,True
apple-repair-parts,Charging Port Flex Cable for iPod Touch 6th Gen - Black,$3.99,True
apple-repair-parts,"Charging Port Flex Cable for iPad Pro 9.7"" - Black",$3.99,False
apple-repair-parts,Adhesive (Display) for iPhone 8 / SE2 - Black,$0.99,True
apple-repair-parts,Adhesive (Glass) for iPad 3 / 4,$0.99,True
apple-repair-parts,Adhesive (Glass) for iPad Mini / Mini 2,$0.99,True
apple-repair-parts,Pentalobe Screw Set (2) for iPhone 7 / 7 Plus - Black,$0.99,True
apple-repair-parts,Adhesive (Battery) for iPhone X,$0.99,True
apple-repair-parts,"Battery for iPad Pro 10.5""",$24.99,True
apple-repair-parts,Power and Volume Flex Cable for iPad 3 / iPad 4,$1.99,True
apple-repair-parts,Home Button Flex Cable for iPad Air 2 - Silver (No Touch ID),$1.99,True
apple-repair-parts,Antenna Flex (Connected Behind Motherboard) for iPhone 6S Plus,$1.99,True
apple-repair-parts,Vibrate Motor for iPhone 7,$0.99,True
apple-repair-parts,Rear Camera Lens with Bezel for iPhone 6 Plus / 6S Plus - Silver,$0.99,True
apple-repair-parts,Back Housing for iPhone 6S Plus (GENERIC) - Silver,$10.99,False
apple-repair-parts,LCD and Digitizer Tester Flex for iPhone 7,$2.99,True
apple-repair-parts,Fashion Style Case for iPhone 8 / iPhone SE2 - Blue,$1.99,True
apple-repair-parts,Charging Port Flex Cable for iPad Mini 4 / Mini 5 - Black,$2.99,True
apple-repair-parts,LCD Backplate for iPhone 6S,$1.99,True
apple-repair-parts,Precut Adhesive for Apple Watch - 38mm,$0.99,True
apple-repair-parts,Adhesive (Battery) for iPhone 8 Plus,$0.99,True
apple-repair-parts,Back Housing for iPhone 6S (GENERIC) - Silver,$14.99,False
apple-repair-parts,Front Camera for iPad Air / iPad 5 / iPad 6,$2.99,True
apple-repair-parts,Charging Port Flex Cable for iPad Mini 4 / Mini 5 - White,$2.99,True
apple-repair-parts,Adhesive (Battery) for iPhone 5 / 5C / 5S / SE,$0.99,True
apple-repair-parts,Back Housing for iPhone 6 Plus (Generic) - Space Gray,$17.99,False
apple-repair-parts,Back Housing for iPhone 6S (GENERIC) - Gold,$9.99,False
apple-repair-parts,"Fashion Style Case for iPhone 8 Plus (5.5"") - Pink",$1.99,True
apple-repair-parts,"Home Button Flex Cable for iPad Pro 9.7"" - Gold (No Touch ID)",$1.99,True
apple-repair-parts,Curved (3D) Tempered Glass for iPhone 7 Plus / 8 Plus (NO Retail Packaging) - Black,$3.49,True
apple-repair-parts,Home Button Gasket for iPhone 5S / SE,$0.99,True
apple-repair-parts,Ear Speaker for iPhone 5S,$0.99,True
apple-repair-parts,Adhesive (Back Glass) for iPhone 8 Plus ,$0.99,True
apple-repair-parts,Home Button Bracket for iPad 5,$0.99,True
